question_id,question_type,route,question,candidate_rank,nct_id,canonical_company,phases,overall_status,normalized_programs,brief_title,conditions,primary_outcomes,brief_summary,start_date,enrollment,is_gold_evidence,review_notes
A07,analytical,retrieval,What evidence shows obesity programs being evaluated in distinct patient subpopulations or obesity-related clinical contexts?,8,NCT05035095,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Oral semaglutide""]",Research Study to Investigate How Well Semaglutide Tablets Taken Once Daily Work in People Who Are Overweight or Living With Obesity (OASIS 1),"[""Obesity"", ""Overweight""]","[{""measure"": ""Percentage Change in Body Weight"", ""description"": ""Percentage change in body weight from baseline (week 0) to end-of-treatment (week 68) is presented."", ""time_frame"": ""Baseline (week 0), end-of-treatment (week 68)""}, {""measure"": ""Number of Participants Who Achieved Weight Loss Greater Than or Equal (≥) 5% (Yes/No)"", ""description"": ""Number of participants who achieved weight loss greater than or equal to 5% of their baseline body weight (yes/no) at end-of-treatment (week 68) is presented."", ""time_frame"": ""At end-of-treatment (week 68)""}]","This study is being conducted to see if semaglutide tablets can be used as a treatment to help people living with overweight or obesity lose weight.

This study will look at the change in participants body weight. Participants will either get semaglutide tablets (new medicine) or placebo tablets ('dummy' medicine that looks like semaglutide but has no effect on the body). For a fair comparison, people are divided into two groups at random by a computer. This process is called randomisation.

Semaglutide tablets are new medicine being tested to treat overweight and obesity. Doctors in many countries can already prescribe semaglutide tablets at lower doses to treat type 2 diabetes.

Participants will get semaglutide or placebo tablets for 68 weeks and will need to take 1 tablet every morning

In addition to taking the medicine, participants will have talks with study staff about:

* healthy food choices
* how to be more physically active
* what participants can do to lose weight The study will last for about 1½ year.Participants will have 14 clinic visits and 7 phone calls with the study doctor. Blood samples will be taken at 10 visits.

Participants will have a test to check their heart done at 3 visits. Women cannot take part if pregnant, breast-feeding or plan to get pregnant during the study period. If participant is a woman and is able to become pregnant, participant will be checked for pregnancy via urine tests.",2021-09-13,667.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A07,analytical,retrieval,What evidence shows obesity programs being evaluated in distinct patient subpopulations or obesity-related clinical contexts?,9,NCT04184622,Eli Lilly,"[""PHASE3""]",COMPLETED,"[""Tirzepatide""]",A Study of Tirzepatide (LY3298176) in Participants With Obesity or Overweight,"[""Overweight"", ""Obesity""]","[{""measure"": ""Percent Change From Baseline in Body Weight (Primary Treatment Period)"", ""description"": ""Least Squares (LS) Mean was calculated using mixed-model repeated measures (MMRM) with baseline, analysis country, sex, prediabetes status at randomization, treatment, time, treatment\\*time (Type III sum of squares) in the model."", ""time_frame"": ""Baseline, Week 72""}, {""measure"": ""Percentage of Participants Who Achieve ≥5% Body Weight Reduction (Primary Treatment Period)"", ""description"": ""Percentage of participants who achieve greater than or equal to( ≥) 5% body weight reduction."", ""time_frame"": ""Week 72""}]",This is a study of tirzepatide in participants with overweight and obesity. The main purpose is to learn more about how tirzepatide affects body weight. The study has two phases: A main phase and an extension phase. The main phase of the study will last 72 weeks. Participants with prediabetes will continue in the extension for another 2 years.,2019-12-04,2539.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A07,analytical,retrieval,What evidence shows obesity programs being evaluated in distinct patient subpopulations or obesity-related clinical contexts?,10,NCT02453711,Novo Nordisk,"[""PHASE2""]",COMPLETED,"[""Liraglutide"", ""Semaglutide""]",Investigation of Safety and Efficacy of Once-daily Semaglutide in Obese Subjects Without Diabetes Mellitus,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Relative Change in Body Weight (%)"", ""description"": ""Relative change from baseline (week 0) in body weight was evaluated at week 52. Analysis of in-trial data with missing observations imputed from the pooled placebo arms based on a jump to reference multiple (x1000) imputation (J2R-MI) approach. Week 52 responses were analysed using an analysis of covariance model with treatment, region and sex as factors and baseline body weight as covariate. In-trial observation period was defined as the period from randomisation to last contact with trial site."", ""time_frame"": ""Week 0, Week 52""}]",This trial is conducted globally. The aim of this trial is to investigate safety and efficacy of once-daily semaglutide in obese subjects without diabetes mellitus.,2015-10-01,957.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A07,analytical,retrieval,What evidence shows obesity programs being evaluated in distinct patient subpopulations or obesity-related clinical contexts?,11,NCT06066528,Boehringer Ingelheim,"[""PHASE3""]",COMPLETED,"[""Survodutide""]",A Study to Test Whether Survodutide (BI 456906) Helps People Living With Overweight or Obesity Who Also Have Diabetes to Lose Weight,"[""Obesity"", ""Diabetes Mellitus, Type 2""]","[{""measure"": ""Percentage change in body weight from baseline to Week 76"", ""description"": null, ""time_frame"": ""Baseline and at Week 76""}, {""measure"": ""Achievement of body weight reduction ≥5% (yes/no) from baseline to Week 76"", ""description"": null, ""time_frame"": ""Baseline and at Week 76""}]","This study is open to adults who are at least 18 years old and have a body mass index of 27 kg/m² or more. People can take part if they have type 2 diabetes and if they are currently being treated only with diet and exercise or with specific diabetes medications. Only people who have previously not managed to lose weight by changing their diet can participate.

The purpose of this study is to find out whether a medicine called survodutide (BI 456906) helps people living with overweight or obesity who also have diabetes to lose weight.

Participants are divided into 3 groups by chance, like drawing names from a hat. 2 groups get different doses of survodutide and 1 group gets placebo. Placebo looks like survodutide but does not contain any medicine. Every participant has a 2 in 3 chance of getting survodutide. Participants inject survodutide or placebo under their skin once a week for about one and a half years. In addition to the study medicine, all participants receive counselling to make changes to their diet and to exercise regularly.

Participants are in the study for about 1 year and 7 months. During this time, it is planned that participants visit the study site up to 14 times and receive 6 phone calls by the site staff.

The doctors check participants' health and take note of any unwanted effects. The study staff also regularly measure participants' body weight. The results are compared between the groups to see whether the treatment works.",2023-11-27,755.0,1.0,Selected: distinct patient subpopulation or obesity-related clinical context.
A07,analytical,retrieval,What evidence shows obesity programs being evaluated in distinct patient subpopulations or obesity-related clinical contexts?,12,NCT06858839,Amgen,"[""PHASE3""]",ACTIVE_NOT_RECRUITING,"[""Maridebart cafraglutide""]",Evaluation of Maridebart Cafraglutide in Adult Participants Without Type 2 Diabetes Mellitus Who Have Obesity or Are Overweight,"[""Obesity""]","[{""measure"": ""Percent Change From Baseline in Body Weight at Week 72"", ""description"": null, ""time_frame"": ""Baseline and Week 72""}]",The primary objective of this study is to demonstrate that maridebart cafraglutide is superior to placebo for percent change in body weight.,2025-03-12,3853.0,1.0,Selected: distinct patient subpopulation or obesity-related clinical context.
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",1,NCT05132088,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""semaglutide 50 mg""]",Research Study to Investigate How Well Semaglutide Tablets Taken Once Daily Work in East Asian People Who Are Overweight or Living With Obesity,"[""Overweight and Obesity""]","[{""measure"": ""Percent Change From Baseline in Body Weight"", ""description"": ""Percent change in body weight from baseline (week 0) to week 68 is presented. The outcome measure was evaluated based on the data from in-trial observation period. In-trial: the uninterrupted time interval from the date of randomisation (week 0) to the date of last contact with the study site."", ""time_frame"": ""Baseline (week 0), week 68""}, {""measure"": ""Number of Participants Who Achieved Body Weight Reduction Greater Than or Equal (>=) to 5% (Yes/No)"", ""description"": ""Number of participants who achieved \\>=5% weight reduction at week 68 is presented. In the reported data, 'Yes' infers the number of participants who have achieved greater than or equal to 5% weight reduction, whereas 'No' infers the number of participants who have not achieved greater than or equal to 5% weight reduction. The outcome measure was evaluated based on the data from in-trial observation period. In-trial: the uninterrupted time interval from the date of randomisation (week 0) to the date of last contact with the study site."", ""time_frame"": ""At week 68""}]","Novo Nordisk are doing this study to see if semaglutide tablets can be used as a treatment to help people living with overweight or obesity lose weight.

This study will look at the change in participants' body weight. Participants will either get semaglutide tablets (new medicine) or placebo tablets ('dummy' medicine that looks like semaglutide but has no effect on the body). For a fair comparison, people are divided into two groups at random by a computer. This process is called randomisation.

Semaglutide tablets are new medicine being tested to treat overweight and obesity. Doctors in many countries can already prescribe semaglutide tablets at lower doses to treat type 2 diabetes.

Participants will get semaglutide or placebo tablets for 68 weeks and will need to take 1 tablet every morning.

In addition to taking the medicine, participants will have talks with study staff about:

* healthy food choices
* how to be more physically active
* what participants can do to lose weight The study will last for about 1½ year. Participants will have 14 clinic visits and 7 phone calls with the study healthcare professional.

Blood samples will be taken at 12 visits. Women cannot take part if pregnant, breast-feeding or planning to get pregnant during the study period. If participants are a woman and are able to become pregnant, participants will be checked for pregnancy via urine tests.",2021-11-16,201.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",2,NCT06388187,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Cagrilintide"", ""Semaglutide""]",A Research Study to See How Well Different Doses of CagriSema Help People With Excess Body Weight Lose Weight,"[""Obesity""]","[{""measure"": ""Relative change in body weight"", ""description"": ""Measured in percentage (%)."", ""time_frame"": ""From baseline (week 0) to end of treatment (week 68)""}, {""measure"": ""Achievement of ≥5% weight reduction"", ""description"": ""Measured as count of participant."", ""time_frame"": ""From baseline (week 0) to end of treatment (week 68)""}]","This study will look at how well CagriSema helps people with excess body weight lose weight. CagriSema is a new medicine developed by Novo Nordisk that combines cagrilintide and semaglutide. CagriSema cannot yet be prescribed by doctors. In the study, participant will either get CagriSema or dummy medicine and which treatment participant get is decided by chance. The study will last for about 1½ years for each participant.",2024-06-24,300.0,1.0,Selected: representative phase/status evidence for portfolio-maturity comparison.
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",3,NCT06780449,Novo Nordisk,"[""PHASE3""]",ACTIVE_NOT_RECRUITING,"[""Cagrilintide"", ""Semaglutide""]",A Research Study to Look Into the Long-term Effect on Weight Loss of CagriSema in People With Obesity,"[""Obesity""]","[{""measure"": ""Relative change in body weight"", ""description"": ""Measured in percentage (%)."", ""time_frame"": ""From baseline (week 0) to week 104""}]","This study will look at how well CagriSema helps people with obesity lose weight compared to a ""dummy medicine"". CagriSema is a new medicine developed by Novo Nordisk. CagriSema cannot yet be prescribed by doctors. The study has two parts: First part is called the main phase and will last for 2 years, and second part is called the extension phase and will last for 1 year. In the main phase participants will either get CagriSema or ""dummy medicine"". Which treatment participants get is decided by chance and is not known by participants or the study doctor. In the extension phase participants will get either CagriSema or slowly reduce participants dose of CagriSema if participants had CagriSema in the main phase. Which treatment participants get is decided by chance and is not known by participants or the study doctor in both phases. If participants had ""dummy medicine"" in the main phase, participants will get CagriSema in the extension phase. Like all medicines, the study medicine may have side effects.",2025-02-10,400.0,1.0,Selected: representative phase/status evidence for portfolio-maturity comparison.
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",4,NCT06131437,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Cagrilintide"", ""Semaglutide""]",A Research Study to See How Well CagriSema Compared to Tirzepatide Helps People With Obesity Lose Weight,"[""Obesity""]","[{""measure"": ""To confirm non-inferiority of CagriSema versus tirzepatide: Relative change in body weight"", ""description"": ""Measured in percentage (%)."", ""time_frame"": ""From baseline (week 0) to end of treatment (week 84)""}]","This study will look at how well CagriSema compared to Tirzepatide helps people lower their body weight. CagriSema is a new investigational medicine developed by Novo Nordisk that combines Cagrilintide and Semaglutide. CagriSema is not yet being prescribed by doctors. Participant will get injections once a week throughout the treatment period. Participant will inject the study medicine under the skin with a pen injector in the thigh, stomach, or upper arm. After a first low dose, the study medicine will be gradually increased until reaching the planned dose (2.4 mg CagriSema or 15 mg Tirzepatide). The study will last for about one and a half year for each participant.",2023-11-27,809.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",5,NCT06066528,Boehringer Ingelheim,"[""PHASE3""]",COMPLETED,"[""Survodutide""]",A Study to Test Whether Survodutide (BI 456906) Helps People Living With Overweight or Obesity Who Also Have Diabetes to Lose Weight,"[""Obesity"", ""Diabetes Mellitus, Type 2""]","[{""measure"": ""Percentage change in body weight from baseline to Week 76"", ""description"": null, ""time_frame"": ""Baseline and at Week 76""}, {""measure"": ""Achievement of body weight reduction ≥5% (yes/no) from baseline to Week 76"", ""description"": null, ""time_frame"": ""Baseline and at Week 76""}]","This study is open to adults who are at least 18 years old and have a body mass index of 27 kg/m² or more. People can take part if they have type 2 diabetes and if they are currently being treated only with diet and exercise or with specific diabetes medications. Only people who have previously not managed to lose weight by changing their diet can participate.

The purpose of this study is to find out whether a medicine called survodutide (BI 456906) helps people living with overweight or obesity who also have diabetes to lose weight.

Participants are divided into 3 groups by chance, like drawing names from a hat. 2 groups get different doses of survodutide and 1 group gets placebo. Placebo looks like survodutide but does not contain any medicine. Every participant has a 2 in 3 chance of getting survodutide. Participants inject survodutide or placebo under their skin once a week for about one and a half years. In addition to the study medicine, all participants receive counselling to make changes to their diet and to exercise regularly.

Participants are in the study for about 1 year and 7 months. During this time, it is planned that participants visit the study site up to 14 times and receive 6 phone calls by the site staff.

The doctors check participants' health and take note of any unwanted effects. The study staff also regularly measure participants' body weight. The results are compared between the groups to see whether the treatment works.",2023-11-27,755.0,1.0,Selected: representative phase/status evidence for portfolio-maturity comparison.
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",6,NCT01272232,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Liraglutide""]",Effect of Liraglutide on Body Weight in Overweight or Obese Subjects With Type 2 Diabetes: SCALE™ - Diabetes,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Change (%) From Baseline in Body Weight (Fasting)"", ""description"": ""Weight was recorded to the nearest 0.1 kg for a subject in the fasting state with an empty bladder, without shoes and only wearing light clothing. The same calibrated scale was used throughout the trial."", ""time_frame"": ""Week 0, week 56""}, {""measure"": ""Proportion of Subjects Losing at Least 5% of Baseline Body Weight"", ""description"": ""Weight was recorded to the nearest 0.1 kg for a subject in the fasting state with an empty bladder, without shoes and only wearing light clothing. The same calibrated scale was used throughout the trial."", ""time_frame"": ""at 56 weeks""}, {""measure"": ""Proportion of Subjects Losing More Than 10% of Baseline Body Weight"", ""description"": ""Weight was recorded to the nearest 0.1 kg for a subject in the fasting state with an empty bladder, without shoes and only wearing light clothing. The same calibrated scale was used throughout the trial."", ""time_frame"": ""at 56 weeks""}]","This trial is conducted in Africa, Asia, Europe and the United States of America (USA).

The aim of this trial is to investigate the potential of liraglutide to induce and maintain weight loss in overweight or obese subjects with type 2 diabetes. Treatment will be added onto subject's pre-trial background diabetes treatment of either diet and exercise only or single compound oral antidiabetic drug (OAD) treatment (metformin, sulphonylurea \[SU\] or glitazone) or combination OAD treatment (metformin, sulphonylurea or glitazone). The duration of the trial will be 56 weeks followed by a 12 week observational follow-up period.",2011-06-01,846.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",7,NCT07369011,Eli Lilly,"[""PHASE3""]",RECRUITING,"[""Eloralintide""]",A Study of Eloralintide (LY3841136) in Participants With Obstructive Sleep Apnea and Obesity or Overweight,"[""Sleep Apnea, Obstructive"", ""Obesity"", ""Overweight""]","[{""measure"": ""Percent Change from Baseline in Body Weight"", ""description"": null, ""time_frame"": ""Baseline, Week 64""}, {""measure"": ""Change from Baseline in Apnea-Hypopnea Index (AHI)"", ""description"": null, ""time_frame"": ""Baseline, Week 64""}]","The purpose of the studies is to evaluate the efficacy and safety of eloralintide in participants with moderate-to-severe obstructive sleep apnea and obesity or overweight. YDAO is a master protocol designed to support two independent studies: YSA1 and YSA2. Study YSA1 will include participants who are unable or unwilling to use Positive Airway Pressure (PAP) therapy and study YSA2 will include participants who are on PAP therapy for at least 3 months at time of screening and plan to continue PAP therapy during the study.

Participants will be assigned to the Intervention-Specific Appendix (ISA) that reflects their current PAP usage. Participation in the study will last about 76 weeks.",2026-02-10,800.0,1.0,Selected: representative phase/status evidence for portfolio-maturity comparison.
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",8,NCT04667377,Boehringer Ingelheim,"[""PHASE2""]",COMPLETED,"[""Survodutide""]",A Study to Test Whether Different Doses of BI 456906 Help People With Overweight or Obesity to Lose Weight,"[""Obesity""]","[{""measure"": ""Percentage Change in Body Weight From Baseline to Week 46"", ""description"": ""Percentage change in body weight from baseline to Week 46 was modeled using a mixed model for repeated measures (MMRM) with fixed effects for baseline body weight as a continuous linear covariate, and treatment, gender, visit, treatment by visit interaction and baseline by visit interaction as factors, using visit (Week 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 24, 28, 32, 36, 40, and 46) as repeated measures, an unstructured covariance matrix to model within subject measurements, adjusted mean (standard error) at Week 46 is reported. For analysis, all available post-baseline body weight measurements (on- and off-treatment) were used, except those for participants who discontinued treatment early due to COVID-19. For these participants only on-treatment values were used. That is, a hypothetical strategy was used for intercurrent event (ICE) \""COVID-19 pandemic-related early treatment discontinuation\"", a treatment policy strategy for ICE \""non-pandemic-related early treatment discontinuation\""."", ""time_frame"": ""Baseline, Week 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 24, 28, 32, 36, 40, and 46.""}]","This study is open to adults, aged 18 to 75 years, with overweight or obesity. People with body mass index (BMI) of 27 or higher to join the study. People who have diabetes cannot participate. The purpose of this study is to find out whether a medicine called BI 456906 helps people lose weight.

Participants are put into 5 groups by chance. 4 groups get different doses of BI 456906. The fifth group gets placebo. Participants get BI 456906 or placebo as injections under the skin once a week. Placebo injections look like BI 456906 injections but do not contain any medicine.

Participants are in the study for about a year. During this time, there are about 20 in-person visits to the study site. At the study site visits, doctors measure participants' body weight. Results are compared between the BI 456906 groups and the placebo group. The doctors also regularly check the general health of the participants.",2021-03-08,387.0,1.0,Selected: representative phase/status evidence for portfolio-maturity comparison.
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",9,NCT02453711,Novo Nordisk,"[""PHASE2""]",COMPLETED,"[""Liraglutide"", ""Semaglutide""]",Investigation of Safety and Efficacy of Once-daily Semaglutide in Obese Subjects Without Diabetes Mellitus,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Relative Change in Body Weight (%)"", ""description"": ""Relative change from baseline (week 0) in body weight was evaluated at week 52. Analysis of in-trial data with missing observations imputed from the pooled placebo arms based on a jump to reference multiple (x1000) imputation (J2R-MI) approach. Week 52 responses were analysed using an analysis of covariance model with treatment, region and sex as factors and baseline body weight as covariate. In-trial observation period was defined as the period from randomisation to last contact with trial site."", ""time_frame"": ""Week 0, Week 52""}]",This trial is conducted globally. The aim of this trial is to investigate safety and efficacy of once-daily semaglutide in obese subjects without diabetes mellitus.,2015-10-01,957.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",10,NCT02918279,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Liraglutide""]",Effect of Liraglutide for Weight Management in Pubertal Adolescent Subjects With Obesity,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Change in BMI SDS (Week 0, Week 56)"", ""description"": ""Change from baseline (week 0) in BMI SDS was evaluated at week 56. BMI SDS was calculated using the following formula: Z=\\[(value /M)\\^L - 1\\] / S\\*L; where L, M and S are median (M), skewness (L) and variation coefficient (S) of children/adolescents' BMI provided for each sex and age. For each subject, a standard deviation score Z (SDS) was calculated based on age and sex referring to the values L, M and S. The method is described in the world health organisation (WHO) Multicentre Growth Reference, which also contains the values for L, M and S by age and sex. For Z (SDS) scores below -3 and above 3, the score was adjusted as described in the WHO instruction. All available data were used for the analysis including data collected after treatment discontinuation. Results are based on both participants who completed the week 0-56 trial period and participants who prematurely discontinued the trial product but attended the follow-up visit at 56."", ""time_frame"": ""Week 0, week 56""}]",This trial is conducted globally. The aim of this trial is to investigate the effect of liraglutide for weight management in pubertal adolescent subjects with obesity.,2016-09-29,251.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",11,NCT05929066,Eli Lilly,"[""PHASE3""]",COMPLETED,"[""Retatrutide""]",A Study of Retatrutide (LY3437943) in Participants Who Have Obesity or Overweight,"[""Obesity"", ""Overweight"", ""Osteoarthritis, Knee"", ""Obstructive Sleep Apnea""]","[{""measure"": ""Percent Change From Baseline in Body Weight"", ""description"": null, ""time_frame"": ""Baseline, Week 80""}, {""measure"": ""Change from Baseline in Apnea-Hypopnea Index (AHI) Events Per Hour for GSA1 Subset"", ""description"": null, ""time_frame"": ""Baseline, Week 80""}, {""measure"": ""Change from Baseline in the Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Pain Subscale Score for GOA1 Subset"", ""description"": null, ""time_frame"": ""Baseline, Week 80""}, {""measure"": ""Percent Change from Baseline in Body Weight in Participants in Extension Subset"", ""description"": null, ""time_frame"": ""Baseline, Week 104""}]",The purpose of this study is to evaluate the efficacy and safety of retatrutide in participants who have obesity or overweight (J1I-MC-GZBJ master protocol) including subsets of participants who have knee osteoarthritis (OA) (J1I-MC-GOA1) or who have obstructive sleep apnea (OSA) (J1I-MC-GSA1). This study will last about 89 weeks and will include up to 24 visits. Addendum (2) is optional and available to approximately 500 participants to continue treatment with retatrutide for up to an additional 24 weeks.,2023-07-10,2335.0,1.0,Selected: representative phase/status evidence for portfolio-maturity comparison.
A08,analytical,hybrid,"What does the current trial-status mix suggest about the maturity of Amgen, Boehringer Ingelheim, Eli Lilly and Novo Nordisk obesity portfolios?",12,NCT07684235,Amgen,"[""PHASE3""]",RECRUITING,"[""Maridebart cafraglutide""]","Extension Trial to Evaluate the Long-term Efficacy, Safety, and Tolerability of Maridebart Cafraglutide (MARITIME-1-EXTENSION)","[""Obesity"", ""Overweight""]","[{""measure"": ""Percent Change in Body Weight from Baseline of the Parent Trial (20210181)"", ""description"": null, ""time_frame"": ""Baseline of parent trial (20210181) to Week 48 of current trial""}, {""measure"": ""Number of Participants Experiencing Treatment-emergent Adverse Events (TEAEs) and Serious Adverse Events (SAEs)"", ""description"": null, ""time_frame"": ""Baseline of current trial up to 60 weeks""}]","The primary objective of this trial is to evaluate the long-term efficacy, safety, and tolerability of maridebart cafraglutide in participants with obesity or overweight. Trial 20250197 is an extension of trial 20210181 (NCT06858839).",2026-07-23,3200.0,1.0,Selected: representative phase/status evidence for portfolio-maturity comparison.
A09,analytical,retrieval,How diverse are the trial populations and geographies represented in the major obesity programs?,1,NCT05556512,Eli Lilly,"[""PHASE3""]",ACTIVE_NOT_RECRUITING,"[""Tirzepatide""]",A Study of Tirzepatide (LY3298176) on the Reduction on Morbidity and Mortality in Adults With Obesity,"[""Obesity"", ""Overweight""]","[{""measure"": ""Time to First Occurrence of Any Component Event of Composite (All-Cause Death, Nonfatal Myocardial Infarction (MI), Nonfatal Stroke, Coronary Revascularization, or Heart Failure Events)"", ""description"": ""Time to first occurrence of any component event of composite, all-cause death, nonfatal MI, nonfatal stroke, coronary revascularization, or heart failure events that results in hospitalization or urgent visits."", ""time_frame"": ""Up to 5 Years""}]",This study will investigate the effect of tirzepatide on the reduction of morbidity and mortality in adults living with obesity and provide additional evidence for the potential clinical benefits of tirzepatide in this population.,2022-10-11,15374.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A09,analytical,retrieval,How diverse are the trial populations and geographies represented in the major obesity programs?,2,NCT05869903,Eli Lilly,"[""PHASE3""]",ACTIVE_NOT_RECRUITING,"[""Orforglipron""]",A Study of Orforglipron (LY3502970) in Adult Participants With Obesity or Overweight With Weight-Related Comorbidities,"[""Obesity"", ""Overweight"", ""Overweight or Obesity""]","[{""measure"": ""Percent Change From Baseline in Body Weight (Primary Treatment Period)"", ""description"": ""Values represented under \""Least Squares (LS) Mean\"" are model-based estimates (MBE) of the unconditional average treatment effect. MBE was calculated using a mixed-model repeated measures (MMRM) for post-baseline measures with geographic region, baseline by time by treatment, and strata by time by treatment in the model. Strata was defined by joint levels of Sex (female, male) and prediabetes status (yes, no). Variance-covariance structure for change from baseline was unstructured."", ""time_frame"": ""Baseline, Week 72""}]",This study will investigate the efficacy and safety of once daily oral orforglipron in adult participants with obesity or overweight with weight-related comorbidities. The study has two phases: a main phase and an extension phase. The main phase of the study lasted 72 weeks. Participants with prediabetes will continue in the extension for another 2 years.,2023-06-05,3127.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A09,analytical,retrieval,How diverse are the trial populations and geographies represented in the major obesity programs?,3,NCT01272219,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Liraglutide""]",Effect of Liraglutide on Body Weight in Non-diabetic Obese Subjects or Overweight Subjects With Co-morbidities: SCALE™ - Obesity and Pre-diabetes,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Change From Baseline in Fasting Body Weight"", ""description"": ""The observed mean change from baseline in fasting body weight (%) after 56-weeks of treatment (main treatment period)."", ""time_frame"": ""Week 0, Week 56""}, {""measure"": ""Proportion of Subjects Losing at Least 5% of Baseline Fasting Body Weight."", ""description"": ""Percentage of subjects losing at least 5% of baseline fasting body weight after 56-weeks of treatment (main treatment period)."", ""time_frame"": ""At Week 56""}, {""measure"": ""Proportion of Subjects Losing More Than 10% of Baseline Fasting Body Weight"", ""description"": ""Percentage of subjects losing \\>10% of baseline fasting body weight after 56-weeks of treatment (main treatment period)."", ""time_frame"": ""At 56 weeks""}, {""measure"": ""Proportion of Subjects With Onset of Type 2 Diabetes"", ""description"": ""Proportion of subjects with onset of Type 2 diabetes mellitus (T2DM) at week 160 (main + extension treatment period) among subjects with pre-diabetes at baseline - evaluated as time to onset of T2DM. Subjects included in FAS, who were stratified to 160-weeks of treatment (i.e., excluding 37 subjects with pre-diabetes who entered the re-randomised period and including 6 subjects without pre-diabetes incorrectly stratified to the 160-week treatment period)."", ""time_frame"": ""At 160 weeks""}]","This trial is conducted in Africa, Asia, Europe, Oceania, North America and South America.

The aim of this clinical trial is to evaluate the potential of liraglutide to induce and maintain weight loss over 56 weeks in obese subjects or overweight subjects with co-morbidities. Furthermore, the aim is to investigate the long term potential of liraglutide to delay the onset of type 2 diabetes in subjects diagnosed with pre-diabetes at baseline.

Based on body mass index (BMI) and pre-diabetes status, subjects will be randomised to either 68 weeks (56 weeks of randomised treatment followed by a 12 week re-randomised treatment period) or 160 weeks of treatment (160 week treatment will only be applicable to subjects with pre-diabetes status at baseline).",2011-06-01,3731.0,1.0,Selected: representative population/geography evidence for portfolio-diversity synthesis.
